GEO_ID,value,state,MarginOfError,county,sample_level,Geo_Name,variable_code,variable_name,variable_category,year_sample,dataset,census_geom_year,TRPAID
32000,57587,32,,000,State,NV,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,320002020
39900,6387,00,,000,MSA,Reno-Sparks MSA,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,399002020
40900,29389,00,,000,MSA,Sacramento MSA,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,409002020
488,109288,00,,000,MSA,Sanfranciso CMSA,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,4882020
06017,3235,06,,017,County,El Dorado County,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,060172020
06061,5410,06,,061,County,Placer County,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,060612020
32005,1046,32,,005,County,Douglas County,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,320052020
32031,6282,32,,031,County,Washoe County,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,320312020
32510,863,32,,510,County,Carson City County,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,325102020
06000,448262,06,,000,State,CA,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,060002020
32000,37734,32,,000,State,NV,P12_044N,Female: 65 and 66 years,Age,2020,dec/dhc,2020,320002020
39900,8494,00,,000,MSA,Reno-Sparks MSA,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,399002020
40900,39707,00,,000,MSA,Sacramento MSA,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,409002020
488,147650,00,,000,MSA,Sanfranciso CMSA,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,4882020
06017,4303,06,,017,County,El Dorado County,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,060172020
06061,7673,06,,061,County,Placer County,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,060612020
32005,1462,32,,005,County,Douglas County,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,320052020
32031,8383,32,,031,County,Washoe County,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,320312020
32510,1201,32,,510,County,Carson City County,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,325102020
06000,593087,06,,000,State,CA,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,060002020
32000,51102,32,,000,State,NV,P12_045N,Female: 67 to 69 years,Age,2020,dec/dhc,2020,320002020
39900,12399,00,,000,MSA,Reno-Sparks MSA,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,399002020
40900,56728,00,,000,MSA,Sacramento MSA,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,409002020
488,214533,00,,000,MSA,Sanfranciso CMSA,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,4882020
06017,6033,06,,017,County,El Dorado County,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,060172020
06061,11875,06,,061,County,Placer County,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,060612020
32005,2110,32,,005,County,Douglas County,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,320052020
32031,12220,32,,031,County,Washoe County,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,320312020
32510,1773,32,,510,County,Carson City County,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,325102020
06000,848350,06,,000,State,CA,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,060002020
32000,75167,32,,000,State,NV,P12_046N,Female: 70 to 74 years,Age,2020,dec/dhc,2020,320002020
39900,7870,00,,000,MSA,Reno-Sparks MSA,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,399002020
40900,38173,00,,000,MSA,Sacramento MSA,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,409002020
488,145676,00,,000,MSA,Sanfranciso CMSA,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,4882020
06017,3898,06,,017,County,El Dorado County,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,060172020
06061,8815,06,,061,County,Placer County,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,060612020
32005,1486,32,,005,County,Douglas County,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,320052020
32031,7768,32,,031,County,Washoe County,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,320312020
32510,1291,32,,510,County,Carson City County,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,325102020
06000,580860,06,,000,State,CA,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,060002020
32000,49885,32,,000,State,NV,P12_047N,Female: 75 to 79 years,Age,2020,dec/dhc,2020,320002020
39900,4729,00,,000,MSA,Reno-Sparks MSA,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,399002020
40900,25477,00,,000,MSA,Sacramento MSA,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,409002020
488,99405,00,,000,MSA,Sanfranciso CMSA,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,4882020
06017,2307,06,,017,County,El Dorado County,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,060172020
06061,5785,06,,061,County,Placer County,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,060612020
32005,794,32,,005,County,Douglas County,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,320052020
32031,4674,32,,031,County,Washoe County,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,320312020
32510,838,32,,510,County,Carson City County,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,325102020
06000,397230,06,,000,State,CA,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,060002020
32000,29034,32,,000,State,NV,P12_048N,Female: 80 to 84 years,Age,2020,dec/dhc,2020,320002020
39900,4562,00,,000,MSA,Reno-Sparks MSA,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,399002020
40900,29220,00,,000,MSA,Sacramento MSA,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,409002020
488,116899,00,,000,MSA,Sanfranciso CMSA,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,4882020
06017,2429,06,,017,County,El Dorado County,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,060172020
06061,6319,06,,061,County,Placer County,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,060612020
32005,762,32,,005,County,Douglas County,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,320052020
32031,4529,32,,031,County,Washoe County,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,320312020
32510,908,32,,510,County,Carson City County,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,325102020
06000,452279,06,,000,State,CA,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,060002020
32000,25337,32,,000,State,NV,P12_049N,Female: 85 years and over,Age,2020,dec/dhc,2020,320002020
